1	Hour(UTC)	Latitude	Longitude	Coordinates zone	Coordinates X	Coordinates Y	Depth	Magnitude	Origin	Dx(m)	Dy(m)	Dz(m)	Zone
3952	57:35.5	30.01012755	-91.14142374	15N 	679253	3321362	339	-0.72	Located Shallow Event	20	30	20	TexasBrine				
3953	14:25.3	30.00989855	-91.14309704	15N 	679092	3321334	160	-0.42	Located Shallow Event	30	60	40	TexasBrine				
3954	18:24.7	30.01006701	-91.14288656	15N 	679112	3321353	80	-1.31	Located Shallow Event	50	80	40	TexasBrine				
3955	18:21.7	30.00878731	-91.14235062	15N 	679166	3321212	80	-0.91	Located Shallow Event	40	20	20	TexasBrine				
3956	36:24.7	30.00815773	-91.14312947	15N 	679092	3321141	121	-0.93	Located Shallow Event	20	80	30	TexasBrine				
3957	19:41.3	30.00799512	-91.14375448	15N 	679032	3321122	100	-0.71	Located Shallow Event	80	110	40	TexasBrine				
3958	48:23.7	30.01292881	-91.12583153	15N 	680752	3321697	1658	-0.87	Located Deep Event	60	270	110					
3959	48:25.5	30.01261032	-91.12564055	15N 	680771	3321662	1598	-0.92	Located Deep Event	60	270	110					
3960	48:39.4	30.01364122	-91.12580777	15N 	680753	3321776	1642	-0.75	Located Deep Event	60	270	120					
3961	50:18.2	30.01877762	-91.12283936	15N 	681030	3322350	690	-1.41	Located Deep Event	190	320	220					
3962	22:05.4	30.01241958	-91.13189533	15N 	680168	3321631	876	-1.61	Located Deep Event	50	140	70					
3963	45:25.1	30.01224738	-91.13311148	15N 	680051	3321610	901	-1.1	Located Deep Event	40	140	80					
3964	45:25.9	30.01212811	-91.1323362	15N 	680126	3321598	943	-1.11	Located Deep Event	30	150	70					
3965	51:34.4	30.01303833	-91.13289969	15N 	680070	3321698	887	-1.56	Located Deep Event	50	150	70					
3966	51:39.8	30.01223022	-91.133174	15N 	680045	3321608	854	-1.67	Located Deep Event	40	120	60					
3967	33:10.2	30.01227247	-91.13170112	15N 	680187	3321615	858	-0.89	Located Deep Event	50	160	90					
3968	01:21.3	30.00879545	-91.14228827	15N 	679172	3321213	40	-0.9	Located Shallow Event	100	70	30	TexasBrine				
3969	02:24.4	30.00936321	-91.14352167	15N 	679052	3321274	140	-0.77	Located Shallow Event	50	70	40	TexasBrine				
3970	11:56.6	30.0094656	-91.1431051	15N 	679092	3321286	80	-1.18	Located Shallow Event	20	60	30	TexasBrine				
3971	36:54.9	30.0088013	-91.14270282	15N 	679132	3321213	80	-0.86	Located Shallow Event	90	90	60	TexasBrine				
3972	21:42.1	30.00826304	-91.14292018	15N 	679112	3321153	1560	-1.22	Located Deep Event	120	110	160	TexasBrine				
3973	29:12.3	30.00859649	-91.13970036	15N 	679422	3321195	420	-1.92	Located Deep Event	50	40	30	TexasBrine				
3974	32:48.5	30.01124726	-91.13257041	15N 	680105	3321500	822	-0.88	Located Deep Event	30	130	70					
3975	17:50.3	30.01249606	-91.13346966	15N 	680016	3321637	910	-1.59	Located Deep Event	40	110	50					
3976	17:59.4	30.01218841	-91.13277048	15N 	680084	3321604	954	-1.84	Located Deep Event	30	110	50					
3977	06:06.8	30.01212458	-91.13208747	15N 	680150	3321598	976	-0.85	Located Deep Event	30	120	60					
3978	06:09.5	30.01243008	-91.1319988	15N 	680158	3321632	947	-1.29	Located Deep Event	30	130	50					
3979	32:17.7	30.01069194	-91.14050095	15N 	679341	3321426	1857	-0.94	Located Deep Event	170	140	120	TexasBrine				
3980	32:19.5	30.01057078	-91.14086604	15N 	679306	3321412	1849	-0.96	Located Deep Event	170	120	130	TexasBrine				
3981	32:03.3	30.01153494	-91.14141823	15N 	679251	3321518	841	-2.14	Located Deep Event	20	20	10	TexasBrine				
3982	43:06.2	30.00893257	-91.13985995	15N 	679406	3321232	1560	-0.88	Located Deep Event	110	90	30	TexasBrine				
3983	43:11.0	30.00887523	-91.13963296	15N 	679428	3321226	1442	-0.9	Located Deep Event	100	80	20	TexasBrine				
3984	43:12.3	30.00854714	-91.13940066	15N 	679451	3321190	1496	-1.01	Located Deep Event	130	100	30	TexasBrine				
3985	43:17.5	30.00875144	-91.1398115	15N 	679411	3321212	1554	-0.7	Located Deep Event	130	100	30	TexasBrine				
3986	43:53.1	30.00876406	-91.13942771	15N 	679448	3321214	1673	-0.6	Located Deep Event	130	100	30	TexasBrine				
3987	44:05.3	30.00812811	-91.14039329	15N 	679356	3321142	1752	-1.14	Located Deep Event	160	110	30	TexasBrine				
3988	44:07.7	30.00884597	-91.13947801	15N 	679443	3321223	1622	-1.65	Located Deep Event	150	110	30	TexasBrine				
3989	44:28.9	30.00877504	-91.14020499	15N 	679373	3321214	1664	-0.75	Located Deep Event	140	110	30	TexasBrine				
3990	44:38.0	30.00884383	-91.13996527	15N 	679396	3321222	1757	-0.5	Located Deep Event	140	110	30	TexasBrine				
3991	44:40.2	30.00964095	-91.14018883	15N 	679373	3321310	1764	-0.59	Located Deep Event	150	120	30	TexasBrine				
3992	44:55.5	30.00965108	-91.13962884	15N 	679427	3321312	1915	-0.38	Located Deep Event	160	120	30	TexasBrine				
3993	45:00.6	30.00826386	-91.13914678	15N 	679476	3321159	1895	-0.76	Located Deep Event	260	190	30	TexasBrine				
3994	45:11.6	30.00863359	-91.13977223	15N 	679415	3321199	1868	-0.27	Located Deep Event	170	120	30	TexasBrine				
3995	45:46.3	30.00897993	-91.14065729	15N 	679329	3321236	1884	-0.28	Located Deep Event	180	140	30	TexasBrine				
3996	45:50.4	30.01029872	-91.14076745	15N 	679316	3321382	1835	-0.66	Located Deep Event	210	160	140	TexasBrine				
3997	45:52.2	30.00890952	-91.140783	15N 	679317	3321228	1962	-0.64	Located Deep Event	220	130	140	TexasBrine				
3998	25:46.3	30.01207821	-91.13327015	15N 	680036	3321591	979	-1.02	Located Deep Event	30	120	50					
3999	25:47.3	30.01262106	-91.13274164	15N 	680086	3321652	920	-1.45	Located Deep Event	50	130	80					
4000	58:26.5	30.01161996	-91.13340313	15N 	680024	3321540	878	-1.18	Located Deep Event	30	100	40					
4001	58:28.3	30.01196443	-91.13224597	15N 	680135	3321580	973	-1.34	Located Deep Event	40	140	70					
4002	18:11.0	30.01025825	-91.14045721	15N 	679346	3321378	1307	-0.3	Located Deep Event	70	50	30	TexasBrine				
4003	18:14.6	30.00842731	-91.13985902	15N 	679407	3321176	1840	0.1	Located Deep Event	160	140	40	TexasBrine				
4004	18:29.2	30.01139358	-91.14035309	15N 	679354	3321504	1699	-0.11	Located Deep Event	120	130	90	TexasBrine				
4005	18:35.7	30.00909317	-91.13973256	15N 	679418	3321250	1607	-0.16	Located Deep Event	140	110	30	TexasBrine				
4006	18:42.7	30.01017694	-91.13917326	15N 	679470	3321371	1624	-0.24	Located Deep Event	130	110	30	TexasBrine				
4007	19:08.8	30.01027635	-91.1410996	15N 	679284	3321379	1658	-0.11	Located Deep Event	160	120	110	TexasBrine				
4008	19:58.3	30.01037296	-91.1396361	15N 	679425	3321392	1915	-0.3	Located Deep Event	320	300	190	TexasBrine				
4009	20:14.2	30.00840795	-91.13976608	15N 	679416	3321174	1742	-0.26	Located Deep Event	240	170	40	TexasBrine				
4010	20:22.0	30.01054425	-91.14026527	15N 	679364	3321410	1564	-0.4	Located Deep Event	170	170	30	TexasBrine				
4011	20:29.0	30.010895	-91.14018616	15N 	679371	3321449	1811	-0.1	Located Deep Event	160	150	70	TexasBrine				
4012	20:31.8	30.01061216	-91.13996337	15N 	679393	3321418	1961	0	Located Deep Event	220	180	70	TexasBrine				
4013	34:12.7	30.01245135	-91.13222648	15N 	680136	3321634	1002	-1.5	Located Deep Event	40	130	60					
4014	25:28.5	30.00982949	-91.14012311	15N 	679379	3321331	1634	-0.91	Located Deep Event	140	100	30	TexasBrine				
4015	25:31.8	30.00980829	-91.14053817	15N 	679339	3321328	1718	-0.92	Located Deep Event	170	120	30	TexasBrine				
4016	25:38.5	30.00950984	-91.13984918	15N 	679406	3321296	1692	-1.62	Located Deep Event	170	130	30	TexasBrine				
4017	25:41.1	30.00915315	-91.1401461	15N 	679378	3321256	1717	-1.02	Located Deep Event	140	110	30	TexasBrine				
4018	25:52.7	30.01041117	-91.13914816	15N 	679472	3321397	1642	-0.86	Located Deep Event	170	150	40	TexasBrine				
4019	26:07.1	30.00998399	-91.14020316	15N 	679371	3321348	1833	-0.95	Located Deep Event	160	120	30	TexasBrine				
4020	26:12.1	30.01027147	-91.13756467	15N 	679625	3321384	1660	-1.03	Located Deep Event	180	200	60	TexasBrine				
4021	26:23.4	30.00975881	-91.13895301	15N 	679492	3321325	1765	-0.98	Located Deep Event	180	140	40	TexasBrine				
4022	26:27.6	30.01020122	-91.13897585	15N 	679489	3321374	1814	-0.84	Located Deep Event	160	120	30	TexasBrine				
4023	26:50.0	30.01039386	-91.13920031	15N 	679467	3321395	1692	-0.95	Located Deep Event	140	130	30	TexasBrine				
4024	34:23.0	30.01312852	-91.132898	15N 	680070	3321708	884	-1.81	Located Deep Event	60	130	70					
4025	58:04.3	30.01416968	-91.12997573	15N 	680350	3321828	1502	-1.48	Located Deep Event	70	230	100					
4026	58:04.3	30.01406159	-91.12998812	15N 	680349	3321816	1498	-1.48	Located Deep Event	70	240	110					
4027	17:27.9	30.01248469	-91.133304	15N 	680032	3321636	886	-0.6	Located Deep Event	40	110	50					
4028	57:01.5	30.01382598	-91.13118475	15N 	680234	3321788	1882	-1.02	Located Deep Event	90	250	110					
4029	57:00.4	30.01379328	-91.1314238	15N 	680211	3321784	1900	-0.94	Located Deep Event	90	240	100					
4030	47:37.9	30.01224047	-91.13262437	15N 	680098	3321610	907	-1	Located Deep Event	30	120	50					
4031	47:38.5	30.01224135	-91.13268655	15N 	680092	3321610	905	-1.14	Located Deep Event	40	120	50					
4032	43:37.9	30.01219522	-91.13261485	15N 	680099	3321605	894	-1.48	Located Deep Event	30	120	60					
4033	05:05.7	30.01240018	-91.13243477	15N 	680116	3321628	882	-1.4	Located Deep Event	40	120	50					
4034	05:06.8	30.01238155	-91.13239365	15N 	680120	3321626	942	-1.28	Located Deep Event	30	130	50					
4035	07:11.4	30.01248836	-91.13356311	15N 	680007	3321636	944	-1.17	Located Deep Event	50	130	70					
4036	07:14.9	30.01228316	-91.13309007	15N 	680053	3321614	923	-1.6	Located Deep Event	40	130	60					
4037	25:30.4	30.01289107	-91.13269511	15N 	680090	3321682	843	-1.07	Located Deep Event	50	110	60					
4038	25:43.9	30.0126117	-91.13335346	15N 	680027	3321650	844	-1.21	Located Deep Event	50	110	50					
4039	25:45.6	30.01262606	-91.13309402	15N 	680052	3321652	861	-1.4	Located Deep Event	40	110	60					
4040	25:51.0	30.0128494	-91.13230195	15N 	680128	3321678	905	-0.97	Located Deep Event	50	120	60					
4041	09:24.5	30.01055953	-91.14198585	15N 	679198	3321409	200	-1.77	Located Shallow Event	40	50	20	TexasBrine				
4042	09:25.3	30.01082735	-91.14178389	15N 	679217	3321439	199	-2.02	Located Shallow Event	30	40	20	TexasBrine				
4043	39:13.3	30.01335507	-91.12725415	15N 	680614	3321742	1457	-0.75	Located Deep Event	60	250	110					
4044	03:15.4	30.01252925	-91.13262932	15N 	680097	3321642	881	-1.1	Located Deep Event	40	120	50					
4045	22:30.8	30.01179362	-91.13038315	15N 	680315	3321564	1501	-0.89	Located Deep Event	70	250	90					
4046	27:29.5	30.01078921	-91.13208139	15N 	680153	3321450	945	-1.36	Located Deep Event	40	160	80					
4047	27:33.1	30.01219404	-91.13253194	15N 	680107	3321605	905	-1.68	Located Deep Event	30	120	50					
4048	16:05.8	30.01310719	-91.1313952	15N 	680215	3321708	1880	-1.23	Located Deep Event	90	230	100					
4049	27:25.3	30.01156089	-91.13432688	15N 	679935	3321532	843	-1.5	Located Deep Event	30	120	50					
4050	50:52.3	30.01272494	-91.12228991	15N 	681094	3321680	781	-0.24	Located Deep Event	50	260	120					
4051	50:53.8	30.01359097	-91.12101919	15N 	681215	3321778	760	-0.46	Located Deep Event	60	270	130					
4052	50:55.3	30.01366402	-91.12108001	15N 	681209	3321786	741	-0.61	Located Deep Event	70	280	120					
4053	29:21.0	30.00769816	-91.13106122	15N 	680257	3321109	1541	-1.65	Located Deep Event	140	270	70					
4054	29:01.2	30.01347666	-91.13199992	15N 	680156	3321748	883	-1.13	Located Deep Event	60	140	70					
4055	29:03.3	30.01172232	-91.13298655	15N 	680064	3321552	880	-1.26	Located Deep Event	30	120	40					
4056	30:29.8	30.01173109	-91.13233328	15N 	680127	3321554	938	-1.7	Located Deep Event	50	170	80					
4057	30:26.2	30.01196517	-91.13229779	15N 	680130	3321580	927	-1.13	Located Deep Event	30	130	50					
4058	30:37.4	30.0109799	-91.13280349	15N 	680083	3321470	918	-1.75	Located Deep Event	30	120	50					
4059	42:04.7	30.0197272	-91.12236529	15N 	681074	3322456	716	-1.02	Located Deep Event	230	280	180					
4060	00:08.1	30.01354333	-91.13224748	15N 	680132	3321755	1940	-0.86	Located Deep Event	200	460	200					
4061	00:08.2	30.01399695	-91.13051805	15N 	680298	3321808	1960	-0.8	Located Deep Event	90	250	110					
4062	49:07.2	30.012106	-91.13332146	15N 	680031	3321594	881	-0.74	Located Deep Event	30	110	50					
4063	49:09.5	30.01221914	-91.13302907	15N 	680059	3321607	904	-0.72	Located Deep Event	30	120	50					
4064	49:13.0	30.01261739	-91.13248254	15N 	680111	3321652	879	-0.67	Located Deep Event	40	120	60					
4065	57:50.9	30.01358991	-91.1260057	15N 	680734	3321770	1696	-0.7	Located Deep Event	60	280	120					
4066	57:45.6	30.01365274	-91.12661617	15N 	680675	3321776	1524	-0.67	Located Deep Event	60	260	110					
4067	03:45.9	30.01229963	-91.13234335	15N 	680125	3321617	876	-0.89	Located Deep Event	40	120	50					
4068	03:46.5	30.00965963	-91.13258979	15N 	680106	3321324	979	-0.92	Located Deep Event	40	130	50					
4069	03:46.9	30.01137667	-91.13215332	15N 	680145	3321515	923	-0.94	Located Deep Event	30	130	60					
4070	03:49.0	30.01176208	-91.13324497	15N 	680039	3321556	933	-1.23	Located Deep Event	40	140	70					
4071	03:46.5	30.00973963	-91.13250536	15N 	680114	3321333	983	-0.93	Located Deep Event	40	130	60					
4072	03:46.9	30.01086549	-91.13237023	15N 	680125	3321458	924	-0.98	Located Deep Event	30	130	60					
4073	03:50.1	30.01216522	-91.13240807	15N 	680119	3321602	883	-1.18	Located Deep Event	30	120	50					
4074	03:51.2	30.01264969	-91.13348752	15N 	680014	3321654	859	-1.17	Located Deep Event	40	130	60					
4075	03:53.1	30.01161511	-91.13306112	15N 	680057	3321540	920	-1.21	Located Deep Event	30	130	60					
4076	03:53.7	30.01260283	-91.13336399	15N 	680026	3321649	860	-1.26	Located Deep Event	40	110	50					
4077	03:55.2	30.01172678	-91.13266509	15N 	680095	3321553	895	-1.26	Located Deep Event	30	120	50					
4078	55:44.8	30.01271317	-91.13287468	15N 	680073	3321662	883	-1.2	Located Deep Event	40	110	50					
4079	54:10.7	30.01787549	-91.12158117	15N 	681153	3322252	839	-1.16	Located Deep Event	140	310	180					
4080	08:07.4	30.01207914	-91.13269996	15N 	680091	3321592	937	-1.8	Located Deep Event	30	130	60					
4081	10:47.0	30.01183855	-91.1329118	15N 	680071	3321565	926	-1.52	Located Deep Event	40	180	80					
4082	10:47.4	30.01238272	-91.13247657	15N 	680112	3321626	903	-1.55	Located Deep Event	40	120	60					
4083	10:47.9	30.01247233	-91.13243342	15N 	680116	3321636	904	-1.67	Located Deep Event	40	120	50					
4084	55:46.6	30.00956249	-91.13974453	15N 	679416	3321302	1254	-1.98	Located Deep Event	90	70	30	TexasBrine				
4085	40:37.3	30.0127768	-91.13227221	15N 	680131	3321670	957	-1.16	Located Deep Event	40	130	70					
4086	40:42.1	30.01173046	-91.13292419	15N 	680070	3321553	952	-1.5	Located Deep Event	40	180	90					
4087	05:41.2	30.01260817	-91.13310472	15N 	680051	3321650	922	-0.97	Located Deep Event	40	110	50					
4088	05:42.0	30.0126592	-91.13288606	15N 	680072	3321656	922	-1.04	Located Deep Event	40	120	60					
4089	05:43.2	30.01229326	-91.13253008	15N 	680107	3321616	893	-1.25	Located Deep Event	30	120	50					
4090	05:43.9	30.01278239	-91.13266605	15N 	680093	3321670	914	-1.54	Located Deep Event	50	130	70					
4091	05:49.4	30.01259547	-91.13284579	15N 	680076	3321649	924	-1.53	Located Deep Event	40	120	50					
4092	23:08.0	30.01261636	-91.13240999	15N 	680118	3321652	957	-1.37	Located Deep Event	40	130	60					
4093	25:02.3	30.00970534	-91.1396382	15N 	679426	3321318	1599	-0.51	Located Deep Event	140	110	30	TexasBrine				
4094	41:33.5	30.0102106	-91.13963913	15N 	679425	3321374	1403	-1.95	Located Deep Event	120	100	40	TexasBrine				
4095	06:15.8	30.01244023	-91.13271393	15N 	680089	3321632	900	-1.59	Located Deep Event	30	120	60					
4096	06:24.6	30.01273327	-91.13301944	15N 	680059	3321664	901	-1.63	Located Deep Event	40	120	60					
4097	51:07.8	30.01235282	-91.13291253	15N 	680070	3321622	947	-1.89	Located Deep Event	40	120	70					
4098	46:45.9	30.01247336	-91.13250597	15N 	680109	3321636	873	-1.3	Located Deep Event	30	110	50					
4099	46:47.1	30.01251905	-91.13254658	15N 	680105	3321641	902	-1.32	Located Deep Event	30	110	60					
4100	46:48.3	30.01273508	-91.13251143	15N 	680108	3321665	884	-1.34	Located Deep Event	50	110	50					
4101	46:49.2	30.01232846	-91.13246722	15N 	680113	3321620	914	-1.38	Located Deep Event	40	120	50					
4102	46:50.9	30.01244969	-91.13274485	15N 	680086	3321633	901	-1.43	Located Deep Event	30	120	60					
4103	46:51.8	30.01215027	-91.13262606	15N 	680098	3321600	957	-1.45	Located Deep Event	30	120	60					
4104	46:55.1	30.01192051	-91.13232973	15N 	680127	3321575	926	-1.78	Located Deep Event	30	130	50					
4105	16:46.7	30.00899048	-91.14332128	15N 	679072	3321233	160	-0.47	Located Shallow Event	40	80	30	TexasBrine				
4106	51:22.6	30.00969719	-91.14289346	15N 	679112	3321312	160	-0.93	Located Shallow Event	40	100	60	TexasBrine				
4107	06:25.8	30.00904484	-91.14269828	15N 	679132	3321240	80	-0.89	Located Shallow Event	40	40	20	TexasBrine				
4108	48:11.9	30.00856654	-91.14332918	15N 	679072	3321186	80	-0.62	Located Shallow Event	20	110	40	TexasBrine				
4109	33:57.4	30.00943269	-91.14269105	15N 	679132	3321283	143	-0.78	Located Shallow Event	30	50	40	TexasBrine				
4110	42:49.5	30.00886737	-91.14290892	15N 	679112	3321220	138	-1.09	Located Shallow Event	50	70	60	TexasBrine				
4111	45:24.4	30.00898755	-91.14311401	15N 	679092	3321233	220	-0.51	Located Shallow Event	10	50	30	TexasBrine				
4112	45:53.4	30.00898755	-91.14311401	15N 	679092	3321233	135	-0.43	Located Shallow Event	70	60	60	TexasBrine				
4113	58:03.3	30.01246924	-91.13221577	15N 	680137	3321636	963	-1.29	Located Deep Event	40	130	60					
4114	06:07.6	30.01265597	-91.13265805	15N 	680094	3321656	888	-1.28	Located Deep Event	40	110	50					
4115	06:08.3	30.01244616	-91.13249611	15N 	680110	3321633	907	-1.19	Located Deep Event	40	130	50					
4116	06:10.7	30.01229356	-91.1325508	15N 	680105	3321616	923	-1.23	Located Deep Event	30	120	50					
4117	06:12.0	30.01259846	-91.13242069	15N 	680117	3321650	903	-1.24	Located Deep Event	40	120	50					
4118	06:13.8	30.01271572	-91.13241849	15N 	680117	3321663	916	-1.29	Located Deep Event	40	120	60					
4119	06:14.1	30.012707	-91.13243939	15N 	680115	3321662	898	-1.31	Located Deep Event	40	120	60					
4120	11:02.0	30.01232949	-91.13253976	15N 	680106	3321620	916	-1.31	Located Deep Event	30	120	50					
4121	11:04.3	30.01235802	-91.1326429	15N 	680096	3321623	901	-1.43	Located Deep Event	40	120	50					
4122	02:40.1	30.00995187	-91.14048366	15N 	679344	3321344	1703	-1.44	Located Deep Event	180	190	70	TexasBrine				
4123	45:58.9	30.01195458	-91.13345907	15N 	680018	3321577	962	-1.34	Located Deep Event	30	110	50					
4124	43:26.2	30.01157683	-91.13290634	15N 	680072	3321536	902	-0.74	Located Deep Event	40	120	60					
4125	13:57.3	30.01160428	-91.1335693	15N 	680008	3321538	948	-0.89	Located Deep Event	50	140	70					
4126	20:20.8	30.01228855	-91.13219843	15N 	680139	3321616	979	-0.4	Located Deep Event	50	160	80					
4127	17:09.6	30.0095558	-91.14310342	15N 	679092	3321296	1042	-1.83	Located Deep Event	30	60	70	TexasBrine				
4128	42:50.5	30.01249361	-91.13266109	15N 	680094	3321638	886	-0.73	Located Deep Event	40	110	50					
4129	42:57.0	30.01205463	-91.13224428	15N 	680135	3321590	914	-0.77	Located Deep Event	30	110	50					
4130	43:00.0	30.0122714	-91.13226095	15N 	680133	3321614	922	-1.15	Located Deep Event	40	130	60					
4131	37:17.7	30.00679378	-91.13918459	15N 	679475	3320996	780	-2.04	Located Deep Event	60	30	20	TexasBrine				
4132	11:35.6	30.01198941	-91.1397407	15N 	679412	3321571	943	-0.76	Located Deep Event	50	60	50	TexasBrine				
4133	11:37.1	30.01132165	-91.13973243	15N 	679414	3321497	983	-0.78	Located Deep Event	30	60	30	TexasBrine				
